lat,lng,time
31.899988,-106.587220,1695199933
-17.044292,26.906314,1706922346
32.667140,-4.963773,1701478007
46.156875,24.358974,1706331479
49.963132,8.230135,1708995378
16.027283,120.538155,1709157286
-33.924400,18.421499,1702925484
16.632199,43.811361,1694546583
54.312028,48.395803,1700350830
34.905765,72.015950,1702652955
26.318298,91.077241,1703958272
-4.231862,-44.791420,1704246305
-14.039298,33.197425,1695859520
24.198425,23.297367,1708224178
35.296529,-0.541184,1708899664
22.843737,86.196782,1711742074
10.304316,123.007202,1709768509
35.790441,51.489017,1703291343
6.436385,81.128468,1703702860
33.100353,75.020405,1706983248
26.842091,79.220874,1698270167
13.561010,-87.881869,1690528046
28.780525,79.016388,1702319934
43.061866,-89.333798,1703751033
32.300158,15.081778,1703719969
49.513687,8.748631,1712282213
22.538298,88.953930,1688860212
30.408881,71.594411,1697926730
-18.910954,-48.262277,1710992722
9.459252,-82.525127,1694764646
24.896503,85.807371,1702319585
51.026481,-1.519717,1702168806
-1.862641,23.088466,1702183038
10.851428,77.412162,1707959603
10.140170,-64.659558,1704421949
19.123286,77.233092,1697325308
21.721300,80.037724,1712169496
-20.871228,-45.527005,1705730422
30.727691,66.787405,1706293124
37.931611,68.716576,1709076800
33.804602,68.376196,1703885124
15.264438,-15.460722,1704610674
3.907162,11.525736,1708311710
41.075470,-85.199040,1701247706
-6.794256,39.249952,1705181500
25.695648,86.375934,1709148593
15.269244,77.809054,1704671069
32.764239,73.516492,1704573178
45.510664,9.189264,1712203327
27.705361,73.367184,1702418187
7.067943,-73.164209,1707711336
18.862936,79.099890,1705961930
-16.419960,-71.536348,1705380032
23.077772,72.534743,1704561972
24.629936,68.547977,1702070206
42.262032,126.312802,1700085385
38.076793,64.882641,1701739537
21.578340,39.187776,1702431263
31.543287,45.209173,1705032171
23.221973,87.855752,1698534278
50.001834,18.469077,1703456155
40.035753,-81.497430,1700036648
59.859965,30.496303,1710796893
15.986758,108.223413,1702052198
-14.153384,35.433470,1688795546
52.600194,10.098998,1704171657
38.138863,13.346506,1707342767
12.114002,6.895732,1706662066
-20.615014,-40.495340,1707455553
27.985068,30.852139,1706146408
9.525179,31.663407,1712024716
54.868944,24.440879,1707955977
18.475717,-72.300202,1709446310
9.361168,-65.325730,1700810740
51.972337,85.949683,1704562085
-29.698446,-53.828115,1696730670
26.004268,32.777078,1700860206
40.192311,29.107767,1703202028
30.808933,70.931944,1705513531
25.256360,84.366776,1710804687
23.136313,72.190348,1698526765
53.554172,-2.306407,1705040622
23.688946,86.940219,1705017074
23.821768,90.508230,1706908153
24.996314,90.876612,1705683617
-8.816159,13.252772,1698538834
12.766005,-8.106373,1705380125
24.919578,67.103181,1699571356
24.505464,87.048815,1701292603
2.236393,32.266587,1703293870
20.302651,86.170232,1706483851
64.542066,40.555323,1699397413
22.893138,86.881940,1708385698
-22.596381,-63.798980,1701679540
45.345198,19.718090,1703196268
23.437335,84.101763,1692837915
-23.938903,-46.347430,1706153332
23.965758,85.813037,1705187527
32.618028,75.520161,1699648922
-13.707903,38.583537,1704001225
12.580785,-7.936953,1706054630
32.435432,-92.088725,1702630672
26.297676,73.016444,1701294443
25.266285,81.940152,1706986469
17.548937,74.822281,1706385418
31.854881,74.038557,1698008746
18.278587,-93.232710,1704092442
23.310093,82.521920,1706479541
28.229808,30.625274,1705967923
34.314827,47.096848,1698965758
15.664559,43.896846,1704680682
11.754078,8.492516,1701187307
27.505216,79.110290,1705440576
-4.873165,34.721679,1698282507
8.576568,76.971835,1703902000
13.087083,2.841663,1703555405
-8.526815,33.068692,1706922222
25.018623,84.202109,1707500923
-23.494725,-47.474814,1698723499
42.992841,71.436014,1703182323
36.304499,59.569817,1689019965
5.896823,-4.828352,1704595832
40.937746,-72.673978,1701944583
29.438035,105.061703,1702767420
18.265846,-66.397250,1695544054
24.418248,55.735283,1706587042
34.551286,133.584569,1701706158
14.975512,-90.396151,1702443133
4.591887,-74.159838,1707719851
43.371369,76.986888,1710786929
3.423541,-76.474083,1701060134
-23.740760,-46.372350,1702981737
44.994241,-123.041788,1704540397
24.116929,120.433058,1700064621
26.218787,81.543287,1702068921
38.934824,-94.398112,1702539416
38.017361,29.427706,1706561684
13.400621,76.640691,1700682157
14.739991,-92.178617,1707815215
23.762314,77.384377,1705630496
-19.927305,-43.911070,1702805386
39.909544,66.861781,1705623459
23.554444,89.683610,1701631656
13.013010,80.185792,1701812561
19.657769,78.042697,1709505293
53.929107,-107.132675,1710848950
-15.939699,35.156099,1697845044
42.736156,-7.629674,1702436053
33.501130,36.456424,1710726465
6.737577,-58.194497,1703135182
35.353556,118.342911,1704647151
-4.523121,14.305845,1709070345
23.831553,88.298827,1703796124
52.325567,0.440015,1700538801
41.746410,86.182512,1707516090
17.929712,75.004134,1698687908
43.686803,10.667188,1702686804
24.239432,87.070034,1703967420
38.086450,46.377191,1702062989
35.959056,139.580158,1699288809
23.731086,73.427205,1694389375
43.006649,40.980807,1707170136
47.893294,35.069312,1705114382
7.535400,0.471658,1703304185
0.247021,32.574364,1708897832
25.267690,110.274204,1701970386
27.045213,88.261447,1704162050
-5.767634,36.036680,1708210018
34.542189,117.802563,1710538058
31.268509,31.244562,1697054442
29.099984,71.281280,1703902029
44.530217,7.703236,1706057153
13.558100,9.158450,1698555944
17.694319,79.415828,1708895712
39.199437,76.576017,1701211627
5.593809,7.062426,1705280587
25.880337,-80.340119,1698303110
24.093516,88.233764,1704837276
15.612558,43.528748,1704595449
22.103327,-100.321427,1709636414
-0.910817,35.197908,1701461077
-11.509347,27.446059,1705812062
18.763202,-103.441963,1700213689
6.353394,10.696238,1702349726
32.893680,-83.820103,1694945330
32.935521,12.062307,1703218895
33.904710,70.115714,1707512866
24.775579,87.196994,1696468584
51.755596,-0.021583,1703658631
15.546428,-88.002786,1699958998
-6.339085,-79.764734,1709705885
14.266413,75.683587,1701720662
10.023766,12.660668,1703823538
29.814905,70.884974,1705881437
-9.685647,-36.308839,1706090646
26.532644,84.986742,1703899919
26.506396,77.991220,1705536064
9.202180,7.334059,1703371289
-13.624608,33.297818,1706155245
43.012757,-88.473464,1706605243
-22.629582,-43.262349,1704102870
27.573432,77.698955,1696690253
36.768010,69.519009,1703459032
30.459799,-89.095350,1703763774
26.725014,83.571683,1707696039
42.572602,47.863206,1698122145
57.789524,40.885806,1705607339
40.479283,-3.944080,1711162313
8.764460,77.711660,1706822049
29.948301,30.908531,1709866418
40.819118,14.355533,1703120340
-13.266495,33.571659,1705895566
25.191431,87.001936,1704738682
8.536270,9.368588,1700546776
9.066660,7.420943,1707701508
33.532974,47.651829,1706638994
26.230292,84.521381,1707079932
-19.895908,-43.948857,1695207028
11.153546,105.631775,1706970098
43.247218,46.833676,1705968575
29.044171,-81.477097,1708776752
14.783399,-91.180762,1702544855
-19.880248,47.037165,1701383741
23.628792,72.653378,1705347612
-1.140811,22.469512,1707716545
30.928596,31.601889,1700707792
49.441871,32.058324,1699385440
25.058863,90.027758,1705526344
36.723081,68.712726,1703903401
22.280385,88.413940,1709075936
11.458037,10.901837,1705897969
17.397038,78.589149,1705097200
21.193583,75.810450,1699748418
27.855521,-15.388131,1709513469
13.080802,-86.351658,1705561916
32.805156,35.677183,1705109587
45.280943,-74.153041,1703737026
27.372170,-107.061457,1706004531
36.053699,5.650062,1711763950
38.015254,23.752153,1704690631
34.336289,115.584606,1703271187
41.179539,80.247540,1706906352
26.214419,82.960037,1694632964
14.015099,75.782310,1706313755
35.517206,36.457421,1703895382
41.168668,80.256806,1701606538
27.732180,86.128702,1701973276
15.687812,73.904333,1699555252
-34.588196,-58.666668,1712037740
-3.487609,37.436328,1700958581
7.682959,36.844424,1710465081
40.396632,-87.688005,1706607057
24.957953,84.877945,1706121752
23.075775,80.032996,1700934849
2.203874,22.451671,1702959349
40.431057,-3.548700,1712300275
-11.395300,43.333103,1704577050
5.807116,6.249852,1705460124
-4.047491,27.519790,1701221160
47.567134,19.086883,1707790617
27.109259,85.144163,1708027018
-12.599681,13.364012,1708889511
27.536025,77.634446,1703285259
-32.346052,-57.275565,1708578076
-5.717438,34.428295,1703792451
30.649355,-94.396011,1699782695
38.009612,-1.157831,1705538146
34.421941,70.348858,1702569233
54.536855,-1.305800,1705968253
13.534730,44.885377,1705101123
34.294629,3.571000,1709436998
-15.373949,34.910185,1704861762
-15.588237,28.707787,1702774769
63.838383,-22.437733,1703480275
9.913729,78.515934,1708041680
20.772699,75.925992,1704663075
24.888855,85.070378,1703367650
34.557151,114.083499,1699130824
23.936274,84.260998,1703718508
-0.077862,34.219623,1702422036
-29.969011,30.896456,1700953867
2.158285,27.706980,1702615573
22.272755,91.148334,1699216727
26.142135,72.872643,1703985713
59.639938,60.688410,1702077665
13.019986,24.515530,1708404943
23.785228,86.722524,1704733643
25.642311,85.059849,1701121686
54.193593,20.054055,1704864473
24.022235,90.840006,1709411573
23.068373,72.497052,1705161956
32.838687,-1.089917,1706077607
26.817236,75.773290,1704910691
37.049573,35.798016,1707424473
16.524692,-15.133433,1693618427
5.061967,-75.505945,1702378274
-6.425601,20.780643,1708555095
9.143402,39.014209,1702872523
40.161621,65.038885,1702685134
8.167270,77.657646,1703207147
37.171493,10.035238,1703119217
21.011309,83.341460,1703282733
34.026938,-117.545007,1701606375
25.561240,-103.385534,1704010722
41.853710,60.296553,1706213699
13.033370,79.478316,1704065275
-17.306991,-66.287759,1705297988
32.969705,118.421703,1704461859
15.277166,-90.631071,1708340125
30.499420,30.833134,1707009726
29.672319,52.147068,1707095056
-10.687369,35.650845,1705526044
51.977221,19.714353,1707201214
10.229068,78.440025,1712178790
-8.323896,-36.427463,1709527032
6.654285,7.767778,1698370024
-2.237460,-79.941791,1706781154
21.354236,40.182526,1703034065
6.985144,2.655591,1705620310
30.453630,75.849560,1708118666
40.717979,-73.767625,1709179040
8.695362,38.697524,1705548068
28.621116,77.013954,1707076631
29.771847,80.284289,1698264914
33.037725,-83.941191,1707025038
25.217596,82.797622,1709766318
48.795944,31.653251,1694289689
29.832790,31.348165,1700879854
22.367637,88.269899,1705346353
-22.725406,-47.621140,1699750814
44.997858,41.138163,1704341628
-29.800651,27.204489,1703469539
23.893040,90.647970,1699469775
41.362970,-83.646921,1700481946
23.944161,74.163050,1705251214
23.824576,80.389799,1706212611
27.549734,76.594791,1697323838
41.091164,28.745475,1704930544
37.349267,111.237281,1710449155
7.057039,1.797567,1702180414
13.527211,2.102565,1701490914
35.636194,139.632268,1701370889
34.256443,62.430416,1702425656
-2.306478,28.625353,1702687416
11.704934,8.247393,1693107115
22.570968,71.853353,1706482491
-6.438857,20.771262,1698970831
17.268466,82.032975,1707077464
16.615252,-97.403074,1706676625
34.310871,48.852300,1711663824
-5.172872,-80.653188,1702969780
7.600417,79.990145,1695156732
39.152795,-76.632020,1704609657
53.309012,34.297276,1699590029
27.583006,30.698196,1701040211
-6.484775,-43.702771,1705553691
37.001427,115.251034,1705079282
36.670126,117.067141,1707503113
30.847928,71.050683,1704060291
0.553854,25.907876,1705794137
32.328473,72.872400,1698609484
-7.481376,108.720033,1699997217
6.625322,3.525818,1708232917
50.535478,30.803431,1710196050
-38.716561,-62.273398,1702600286
39.459812,-76.818297,1699254109
28.071291,112.997093,1706212841
22.718861,89.236516,1712261826
28.181785,73.177828,1701727379
26.759005,85.445767,1700873000
22.606735,90.650200,1688848784
12.896941,7.974090,1705626416
26.461130,92.918074,1707517743
30.606155,31.696902,1710893906
27.116699,84.071527,1696717238
19.276171,73.056071,1705093815
8.742266,3.726281,1708130455
-33.764715,150.772316,1706473132
35.739625,-109.065957,1705157744
-3.676361,35.484428,1699752736
28.063285,83.656637,1704762092
44.424485,9.011821,1711324288
9.164681,-71.086942,1707970964
7.398915,3.936431,1696567474
26.265376,80.038769,1706041422
27.444412,86.636965,1708454699
30.015445,77.207105,1704817877
17.423089,78.536454,1712014088
23.932071,82.835533,1707526028
45.139454,42.034585,1704489508
26.404530,44.939069,1705536797
23.685420,74.014435,1705267221
51.554031,0.065748,1708731871
25.709912,-80.359733,1705394047
27.199634,31.174762,1708562435
26.237480,84.295261,1706131370
14.636824,44.460214,1705702439
28.730769,77.151626,1704656834
46.793585,24.957171,1701491968
25.945590,89.787023,1698260960
15.264072,38.889106,1700589954
30.079419,71.783651,1708563210
12.156167,15.109186,1708842364
26.983375,81.774856,1697747975
19.906626,75.296079,1707431520
7.890524,3.872563,1704597332
10.794562,10.454497,1702528059
25.579233,89.510954,1708977025
14.914999,-91.366707,1708680076
10.098076,-64.695421,1705737676
23.006213,86.637222,1707598753
38.922027,-78.183589,1697265433
20.473617,75.561127,1707328646
26.563649,78.816580,1710712943
15.917648,76.035723,1708039186
-18.910507,-54.846980,1706164412
34.068510,72.529962,1700700686
50.870352,12.093218,1705375471
13.590922,44.352223,1702175129
22.009322,-79.465237,1703758644
29.742486,71.523457,1699840338
10.101245,-69.358215,1688792975
33.561686,-7.589876,1706660770
32.617495,120.517339,1701623551
20.647635,-98.660439,1703497344
20.622960,82.068666,1703814800
55.865426,37.495746,1701663846
-12.978247,-38.450610,1693555233
31.160262,75.463572,1697577689
23.818865,87.111187,1707441397
-26.179322,28.285022,1699504861
37.724099,45.959913,1706404726
30.839456,29.932781,1701040867
26.755899,82.829277,1703978982
0.714089,34.518143,1709666063
28.525318,77.268889,1705073368
40.479470,-90.749937,1696851632
22.161232,82.537884,1703538502
32.977414,74.070661,1702257923
26.332488,85.340035,1706121730
-6.970112,-34.840162,1707455798
27.275077,88.579615,1708645727
21.069131,70.504156,1699918485
28.713810,76.705058,1702692479
-28.457732,-49.028760,1701498979
-26.916354,-60.066833,1701580258
47.475815,34.406187,1706925963
-34.989197,-71.350216,1706172276
54.347273,18.616591,1703127152
17.340782,78.479477,1703790163
-13.598556,-42.943257,1705200515
8.607600,-71.378567,1698895498
25.717581,78.484378,1708210580
45.939721,22.997361,1704427733
47.555371,19.039516,1702430770
22.094426,72.619177,1705695005
10.762194,10.588860,1708571786
-4.666929,34.878714,1704420311
18.387887,-66.065658,1705036016
40.748112,14.620364,1708921889
15.945262,48.981373,1688857493
21.025194,-99.163267,1709118865
-34.496061,-58.566331,1707873884
39.680116,39.752548,1698964926
11.447174,-68.882007,1707037068
26.185848,80.966112,1708646598
14.940374,-89.975049,1704699415
22.740257,87.600523,1704573264
55.207712,48.502041,1704171243
49.859216,-97.235789,1706188677
28.237967,68.446634,1700778260
18.255149,77.029213,1704648585
12.413870,-1.606492,1698623911
14.837342,76.460002,1702330816
19.295088,-99.177678,1704087176
-0.386007,35.560871,1709685941
26.625145,83.018940,1702667045
26.006606,84.556458,1709598628
25.153489,68.721742,1700520150
17.228157,74.009682,1705775638
14.635053,43.460143,1702255400
24.125350,73.156508,1708028033
32.913118,-97.320677,1701164622
7.426828,79.840703,1705193866
41.243835,-8.562886,1704603188
24.859600,66.997660,1700354967
-0.669457,36.925683,1705105625
-26.241595,27.914299,1708235009
27.578624,76.634387,1702509008
11.097405,9.437727,1701287325
34.401741,113.572889,1703688407
25.551390,82.572222,1707077044
-1.147691,41.055513,1703889711
21.635445,82.170527,1710807126
10.121409,9.307356,1695855842
24.260124,90.802021,1705432080
38.520800,-9.013098,1705714720
-38.528789,-72.439347,1704615335
-23.624042,-46.575791,1699924356
15.984611,120.567886,1710011207
22.363536,87.206730,1707511235
33.499451,130.517854,1706631677
11.278389,77.940485,1706725868
43.385575,-72.515249,1703240418
-33.051430,-71.419959,1693735950
1.761981,31.659224,1704244789
11.142572,38.937381,1698287355
8.903717,38.829023,1710363502
-6.142546,23.546381,1702173372
26.542877,78.456243,1711321334
39.729214,-104.998844,1707385880
0.392710,32.632568,1706300117
36.699160,109.855360,1710168145
30.379096,-109.684633,1702296887
19.883675,75.266927,1700950335
-0.561285,37.327745,1697249918
22.020599,86.750691,1704749957
41.233201,29.100913,1702587824
12.324422,37.449684,1704148231
27.123974,78.701488,1704917091
26.073006,90.425544,1697241227
28.010946,-80.657490,1705566164
13.085870,80.260428,1701189232
16.690178,74.088974,1690855008
26.835878,80.948571,1702664930
27.353342,81.507848,1705872568
50.156825,8.682736,1698022847
21.209529,79.055188,1706574463
9.268843,41.401209,1705812388
21.422625,80.262365,1705773801
38.360331,21.522656,1697669644
12.929333,79.457382,1701636458
24.678362,89.456138,1699122170
32.035422,35.849056,1702081829
-16.512077,-54.631236,1705563196
34.967021,65.486676,1704582339
-3.362022,33.573006,1700790762
6.567652,-73.138252,1695555702
18.763651,-69.035555,1698986070
-4.559060,19.199388,1704422051
50.901888,34.825018,1697588631
41.065098,28.848569,1705799130
33.107472,74.069241,1705173879
24.898265,67.109868,1707337136
27.046094,79.002147,1705530685
40.657743,-73.944432,1702118820
41.477929,1.827727,1699911629
29.346730,-99.136388,1704364887
10.335367,124.032399,1706206863
24.408618,84.526970,1709745876
24.976168,88.490557,1706219257
-0.795081,36.402150,1702259374
21.005154,77.696546,1710444379
41.464727,-81.929497,1700629342
26.456276,85.936950,1701298775
-12.792309,28.218823,1704408405
23.985941,89.371297,1699208457
40.231445,-3.638205,1712104964
25.558645,87.560935,1700502696
48.054481,3.842934,1710708759
22.684225,75.886618,1701548945
25.965883,116.714663,1705168421
-0.658512,34.770090,1706977085
15.842580,20.893122,1706161866
54.813123,-2.445594,1695954149
37.104918,-93.480831,1709626584
21.113697,-101.732125,1708052068
26.307358,68.103570,1711757484
7.302724,7.806252,1705871868
49.937565,73.188375,1705711879
27.560582,83.050456,1705883391
23.758402,79.968472,1699478621
24.039612,38.232714,1702780825
20.385481,82.741075,1699734245
9.700378,1.646717,1697940432
39.980546,-75.403955,1702539044
27.129990,77.511031,1703019547
19.652817,-99.259768,1705402153
54.630988,83.296431,1696182104
-15.626742,47.898446,1699222646
40.933070,-72.989039,1709111049
-17.345097,-44.959860,1702793575
14.593857,46.854634,1702608472
26.662013,83.120339,1698459496
25.312882,70.210175,1698252896
54.289400,59.430782,1705802865
27.841712,68.403742,1700597753
-17.909042,16.024454,1708297796
22.041989,-97.913266,1699080169
12.327654,4.247310,1708059773
55.888151,37.704006,1704672785
29.961847,77.480595,1702951626
20.015697,84.228453,1709569901
26.066694,119.280456,1694888714
16.697555,76.903770,1710720304
25.436266,68.377604,1700771408
15.851588,44.106492,1704939963
43.285015,21.903114,1700024068
26.174356,80.960083,1701123378
24.330275,83.765170,1705198405
28.667542,77.407519,1705264766
28.108214,75.380298,1705790160
5.831915,6.980813,1701822355
24.997591,91.936852,1710008484
28.414013,77.835351,1701382792
7.612153,-11.289227,1703132323
42.277093,-84.435730,1695450941
12.610179,78.730801,1709064074
28.765591,78.280861,1705182884
23.984278,73.317044,1707758924
6.344846,80.139356,1704907174
25.553174,79.925417,1706391671
32.988241,73.673619,1704231568
47.811037,12.983716,1697418509
28.752235,70.460150,1704496391
50.375095,11.167783,1707634117
46.343495,27.525806,1705977697
23.989879,77.535442,1706570152
55.431012,38.582721,1705374362
5.761802,10.248268,1706656298
-6.432651,106.859922,1705608085
24.587907,89.136331,1708982363
35.182158,-89.843821,1707717441
12.726192,74.923018,1707332879
38.895535,41.784587,1709770645
12.704210,5.081939,1706918624
23.709913,86.408462,1709068483
26.768300,80.397828,1698524487
43.152173,45.957750,1708657773
30.040005,72.617895,1707869251
26.957458,75.750723,1705671167
10.490463,12.411889,1709520787
32.584444,69.227942,1710172836
57.124738,65.557811,1697569964
19.375090,-98.952896,1699359045
26.190458,86.647421,1698790345
20.092124,74.143135,1707094072
27.706565,76.201675,1700934488
37.875896,77.416295,1702489776
-0.599157,36.571808,1702504123
-11.105699,-37.443307,1703470618
49.082991,-0.658229,1696988606
48.852888,2.650500,1699134942
-17.172412,32.384025,1701748372
17.828500,74.033121,1702768545
40.489806,-112.015643,1704637744
9.357543,41.826613,1706752448
26.741934,85.059747,1697652063
46.776696,24.630689,1708297135
27.540634,68.745855,1695167083
14.455952,79.076703,1700615246
53.343208,-1.496687,1694820998
55.375501,-7.337575,1696728315
11.040233,14.145064,1704402003
7.630071,37.779583,1702342186
27.330358,82.036459,1702591162
-3.883535,-38.481930,1706003196
30.317431,105.963688,1700074305
11.225212,78.151966,1704821682
0.076905,35.029946,1705788288
42.373669,-83.084454,1702380998
51.083347,-1.880951,1703127993
52.465837,13.412159,1696217131
14.477797,78.804157,1710441997
25.246719,86.953705,1706918596
56.926999,59.983276,1702318892
55.960702,23.325392,1711160750
44.989074,41.113332,1698184539
40.711517,72.247503,1706378914
25.749945,85.527020,1697831256
-32.330434,28.268746,1700010934
-29.956585,-51.189958,1705375704
24.259003,80.777299,1703016067
47.898553,-0.664167,1708214094
48.195407,11.461163,1702444064
42.073778,44.102840,1702343476
41.929273,8.753992,1701042490
28.348542,79.064363,1705786447
-25.752325,28.199544,1709512474
-15.068306,34.110263,1706997701
9.082748,38.581601,1705716079
10.915704,106.827863,1708451404
30.800405,72.362639,1689802373
26.865040,75.764513,1698453150
16.118835,80.928561,1710950330
30.876524,72.687648,1702823775
3.180413,40.856848,1701453456
-7.662881,23.702502,1704753760
53.626499,-2.334498,1697690189
-15.421983,28.326865,1700890793
20.944136,74.004903,1708117737
14.072441,-87.225320,1706246826
26.934082,82.705087,1702589422
27.933874,69.642409,1702589836
25.074933,78.868600,1704404295
23.515479,79.865038,1705707009
23.256168,77.432736,1700171306
6.329958,5.572079,1701140648
21.268799,73.487307,1704569641
38.459783,-77.552570,1701847371
42.228810,-70.900050,1699939807
29.861548,75.012326,1703272910
28.080308,69.723665,1700862376
0.526743,31.957109,1710544788
9.154214,41.727415,1708640829
11.240417,12.372327,1702008883
21.976736,87.001308,1709845591
32.280971,72.881654,1699395344
-33.931642,25.566004,1709323648
43.145521,141.229763,1711725249
55.843055,37.416354,1701125268
55.804641,38.960450,1696465251
-19.444597,29.793286,1704503705
26.498369,83.778737,1704649358
3.485653,-73.654966,1708243300
41.548539,2.225145,1705352786
24.396524,71.860610,1699836788
0.352795,34.221700,1703477474
18.768070,-69.810746,1699000996
-12.359680,13.585659,1702251878
-34.813912,-56.215462,1711087146
25.473255,-100.935789,1707039671
18.534668,83.456902,1703097971
-31.927897,116.084029,1704653666
0.383392,32.657230,1702247570
45.115810,7.095919,1702010127
20.920726,-101.399905,1703323883
-2.319591,33.668970,1701637950
14.891496,-15.887407,1704508749
30.194381,78.212527,1707497163
51.246046,7.152204,1703974364
28.504845,78.879240,1703878210
22.255375,87.581125,1699914115
26.120415,90.913763,1712174790
36.366767,-95.536973,1703581558
15.320128,79.529953,1707860731
32.644492,43.986072,1706915866
7.254461,37.291052,1707002713
43.754303,11.507131,1704337936
-14.198252,33.900807,1704836485
18.468668,-97.890258,1707460828
24.197936,112.735253,1709843680
-20.228163,-40.214832,1701056473
19.323415,30.467444,1710901749
30.456034,48.245843,1706313117
47.775537,-122.231101,1703598801
10.743202,77.545559,1707942146
-1.410588,33.802646,1701721026
12.977856,77.619238,1700513894
30.106568,71.419848,1699556243
22.034630,81.996129,1699037682
37.061876,-120.837208,1702117043
-25.035236,46.968587,1704329211
25.258862,119.046419,1700766725
-16.868484,26.649766,1698967965
13.259402,44.430133,1707069392
41.442836,-8.182194,1712202132
29.415724,78.421108,1700084759
43.602690,-79.707751,1712398290
-18.982228,47.213742,1704408437
38.366452,-0.481011,1707179886
24.663472,84.749261,1704929255
30.874060,73.594877,1706657223
27.623838,30.663834,1702518583
29.457942,104.422669,1700066462
52.741586,1.420358,1705201573
21.846920,84.004972,1706746850
0.477701,30.966480,1702329853
24.035715,80.004517,1703028061
44.594140,10.762249,1708054897
10.737301,76.386781,1707603562
3.394177,11.252143,1702788562
51.579749,-0.078636,1701314500
27.303452,-80.408833,1704173533
20.629308,82.060036,1705698639
10.487436,14.152970,1705703505
-23.187070,-45.863854,1709366204
54.375107,59.248879,1704137200
-22.809969,-43.445506,1704691400
14.819708,7.549487,1704942426
22.738755,77.698540,1708211292
11.077841,11.795335,1702964995
12.048995,28.481467,1707595976
33.570134,73.973500,1709585060
19.399158,75.009032,1704828236
38.312458,140.998608,1700238720
30.212856,76.805652,1707590602
7.233641,5.204305,1699503451
48.846573,37.589256,1708286453
40.013693,-105.266830,1701344676
20.092085,85.678701,1705693635
41.610205,25.355394,1703724044
25.390570,81.894750,1702578623
12.978049,33.894774,1701660709
-23.057500,35.278154,1708738116
25.450997,81.341033,1705518537
26.110030,81.509204,1702585555
34.203422,62.277730,1703546988
25.366566,55.386343,1710123551
48.897475,5.656426,1698103539
-14.030576,34.903674,1710728474
35.260345,59.215272,1702505588
45.319214,8.747855,1701138368
30.877122,103.531722,1707432497
16.275555,75.004279,1705520821
15.395874,75.830335,1702772565
6.419046,38.903427,1703128728
10.516208,-66.912165,1706325361
27.923758,69.241509,1705535215
23.947541,71.928555,1710201524
55.615912,37.740694,1702769871
0.835176,32.490506,1701046734
50.280689,34.869562,1708131416
25.564146,89.808720,1700165360
-22.900269,-43.082825,1702611910
49.049087,2.068821,1702435309
-1.927660,34.494111,1707172988
26.731575,77.025099,1701892588
39.540119,66.732386,1702515521
24.267391,72.467982,1697049921
43.178844,2.073873,1702769224
-22.869625,-43.424143,1707281014
24.183658,90.016528,1698444964
19.582334,74.194866,1706307617
22.997052,83.207724,1698525579
32.611838,43.984239,1696984837
52.497021,-1.972493,1702185700
27.467083,105.653447,1707162719
26.717715,68.437043,1700179193
47.618546,36.056342,1708131880
21.859002,84.258394,1705093467
40.471345,43.424387,1703991753
29.364878,77.908285,1707853945
28.504744,108.336604,1703283672
31.587115,70.899270,1705022065
26.793026,31.509122,1693276744
37.294115,-6.948585,1704259264
12.906430,79.329705,1704139301
36.666828,48.499540,1700104320
42.894552,74.546858,1704659584
50.942253,15.779636,1700709798
10.617947,76.459091,1706553847
4.961323,-74.003430,1709023370
24.715898,86.525179,1711061898
43.332157,17.180672,1709093475
-17.417984,-66.331394,1707219589
-12.208173,-76.923751,1708071817
6.815771,3.642483,1705623562
35.102279,-80.792605,1700380727
19.946637,77.722484,1708729592
38.673636,77.332629,1702065786
37.887242,30.412093,1701740784
41.459859,-81.635721,1710743411
-1.470959,120.630903,1700519597
40.942132,14.370990,1701395660
30.952499,31.177018,1697313690
31.914549,-106.595395,1700484169
26.309896,85.890439,1707171043
26.542095,-80.111660,1703054533
43.206066,27.889610,1703633838
21.763710,78.209530,1705598188
51.449798,20.466998,1711243851
24.780544,89.067112,1702405050
27.917271,75.237701,1704826387
4.457977,-75.206584,1702624986
0.251893,33.839880,1705806508
25.227663,85.546737,1710620106
-19.795598,-43.946143,1700873107
21.256502,72.775874,1705602869
23.021015,72.451811,1708379429
14.162096,7.606816,1699838074
38.975054,35.708971,1705102674
-23.474024,-46.608969,1706764732
7.856908,80.059547,1701299349
-3.681666,29.926477,1702588303
40.500568,29.298088,1712106546
-33.034182,-60.641063,1703229923
35.192612,-80.041971,1700903852
21.882614,73.502824,1701132948
23.307367,83.171454,1699481173
33.310204,44.366910,1709945344
12.404921,-1.626372,1702272614
27.655573,68.034601,1698971977
17.752507,-95.300532,1707468465
25.427562,77.655189,1699127218
8.817542,35.931571,1706233310
41.696709,44.381916,1703621124
4.881062,-1.754969,1700709978
-14.526055,40.689304,1707182202
26.838198,84.580479,1698352394
40.983504,29.147476,1699590351
29.649249,31.233703,1702688929
-25.492614,-49.280246,1707632452
30.193409,31.460007,1703647735
-17.807004,19.278959,1700169690
43.179116,-77.204034,1707129864
10.545349,76.082221,1703889153
30.002899,76.492770,1696357016
19.627321,-103.424258,1699337126
30.241539,30.826024,1701395412
31.013439,41.038567,1706665708
18.054302,83.336691,1696794838
34.802945,-92.292676,1709366250
-16.602035,35.039801,1700005244
24.820407,90.875292,1701026923
25.242223,69.157343,1707761463
9.911918,78.204151,1705170270
44.251672,43.017835,1707613972
26.586639,76.669454,1696550222
27.630231,77.515933,1708625696
